UTC_START,UTC_MIDDLE,UTC_END,SUN-TARGET_RANGE[km],TARGET-S/C_RANGE[km],PHASE_ANGLE[deg],ANGULAR_DIAMETER[deg],SUB-S/C_POINT_LON[deg],SUB-S/C_POINT_LAT[deg]
10:42:23.53,10:42:28.87,10:42:34.21,1.50365941e+08,1.98406863e+01,19.805,2.497545,182.342,36.938
10:42:34.21,10:42:39.55,10:42:44.89,1.50365979e+08,1.98405476e+01,19.806,2.497562,182.202,36.938
10:42:44.90,10:42:50.24,10:42:55.58,1.50366017e+08,1.98404088e+01,19.806,2.497580,182.062,36.938
10:42:55.59,10:43:00.93,10:43:06.27,1.50366055e+08,1.98402700e+01,19.806,2.497597,181.922,36.938
10:43:06.25,10:43:11.59,10:43:16.93,1.50366093e+08,1.98401315e+01,19.806,2.497615,181.782,36.938
10:43:16.93,10:43:22.27,10:43:27.61,1.50366131e+08,1.98399928e+01,19.807,2.497632,181.643,36.938
10:43:27.59,10:43:32.93,10:43:38.27,1.50366169e+08,1.98398542e+01,19.807,2.497649,181.503,36.938
10:43:38.28,10:43:43.62,10:43:48.96,1.50366207e+08,1.98397153e+01,19.807,2.497667,181.363,36.938
10:43:48.93,10:43:54.27,10:43:59.61,1.50366245e+08,1.98395769e+01,19.808,2.497684,181.224,36.938
10:43:59.62,10:44:04.96,10:44:10.30,1.50366283e+08,1.98394380e+01,19.808,2.497702,181.084,36.938
10:44:10.31,10:44:15.65,10:44:20.99,1.50366321e+08,1.98392990e+01,19.808,2.497719,180.944,36.938
10:44:20.96,10:44:26.30,10:44:31.64,1.50366359e+08,1.98391605e+01,19.808,2.497737,180.805,36.938
10:44:31.65,10:44:36.99,10:44:42.33,1.50366397e+08,1.98390214e+01,19.809,2.497754,180.665,36.938
10:44:42.31,10:44:47.65,10:44:52.99,1.50366435e+08,1.98388828e+01,19.809,2.497772,180.525,36.938
10:44:52.99,10:44:58.33,10:45:03.67,1.50366473e+08,1.98387438e+01,19.809,2.497789,180.385,36.938
10:45:03.65,10:45:08.99,10:45:14.33,1.50366511e+08,1.98386051e+01,19.809,2.497807,180.246,36.938
10:45:14.34,10:45:19.68,10:45:25.02,1.50366550e+08,1.98384660e+01,19.810,2.497824,180.106,36.938
10:45:24.99,10:45:30.33,10:45:35.67,1.50366588e+08,1.98383274e+01,19.810,2.497842,179.966,36.938
10:45:35.68,10:45:41.02,10:45:46.36,1.50366626e+08,1.98381882e+01,19.810,2.497859,179.826,36.938
10:45:46.34,10:45:51.68,10:45:57.02,1.50366664e+08,1.98380494e+01,19.810,2.497877,179.687,36.937
10:45:57.02,10:46:02.36,10:46:07.70,1.50366702e+08,1.98379103e+01,19.811,2.497894,179.547,36.937
10:46:07.71,10:46:13.05,10:46:18.39,1.50366740e+08,1.98377711e+01,19.811,2.497912,179.407,36.937
10:46:18.40,10:46:23.74,10:46:29.08,1.50366778e+08,1.98376317e+01,19.811,2.497929,179.267,36.937
10:46:29.06,10:46:34.40,10:46:39.74,1.50366816e+08,1.98374929e+01,19.811,2.497947,179.128,36.937
10:46:39.74,10:46:45.08,10:46:50.42,1.50366854e+08,1.98373537e+01,19.812,2.497964,178.988,36.937
10:46:50.43,10:46:55.77,10:47:01.11,1.50366892e+08,1.98372143e+01,19.812,2.497982,178.848,36.937
10:47:01.09,10:47:06.43,10:47:11.77,1.50366930e+08,1.98370754e+01,19.812,2.497999,178.709,36.937
10:47:11.77,10:47:17.11,10:47:22.45,1.50366968e+08,1.98369361e+01,19.812,2.498017,178.569,36.937
10:47:22.46,10:47:27.80,10:47:33.14,1.50367006e+08,1.98367968e+01,19.813,2.498034,178.429,36.937
10:47:33.12,10:47:38.46,10:47:43.80,1.50367044e+08,1.98366576e+01,19.813,2.498052,178.289,36.937
10:47:43.80,10:47:49.14,10:47:54.48,1.50367082e+08,1.98365184e+01,19.813,2.498069,178.149,36.937
10:47:54.46,10:47:59.80,10:48:05.14,1.50367120e+08,1.98363792e+01,19.814,2.498087,178.010,36.937
10:48:05.15,10:48:10.49,10:48:15.83,1.50367159e+08,1.98362397e+01,19.814,2.498104,177.870,36.937
10:48:15.80,10:48:21.14,10:48:26.48,1.50367197e+08,1.98361008e+01,19.814,2.498122,177.731,36.937
10:48:26.49,10:48:31.83,10:48:37.17,1.50367235e+08,1.98359612e+01,19.814,2.498139,177.591,36.937
10:48:37.18,10:48:42.52,10:48:47.86,1.50367273e+08,1.98358216e+01,19.815,2.498157,177.451,36.937
10:48:47.87,10:48:53.21,10:48:58.55,1.50367311e+08,1.98356820e+01,19.815,2.498175,177.311,36.937
10:48:58.55,10:49:03.89,10:49:09.23,1.50367349e+08,1.98355425e+01,19.815,2.498192,177.171,36.937
10:49:09.21,10:49:14.55,10:49:19.89,1.50367387e+08,1.98354033e+01,19.815,2.498210,177.032,36.937
10:49:19.90,10:49:25.24,10:49:30.58,1.50367425e+08,1.98352636e+01,19.816,2.498227,176.892,36.937
10:49:30.55,10:49:35.89,10:49:41.23,1.50367463e+08,1.98351245e+01,19.816,2.498245,176.752,36.937
10:49:41.24,10:49:46.58,10:49:51.92,1.50367501e+08,1.98349848e+01,19.816,2.498262,176.612,36.937
10:49:51.90,10:49:57.24,10:50:02.58,1.50367539e+08,1.98348454e+01,19.816,2.498280,176.473,36.937
10:50:02.58,10:50:07.92,10:50:13.26,1.50367577e+08,1.98347058e+01,19.817,2.498298,176.333,36.937
10:50:13.24,10:50:18.58,10:50:23.92,1.50367615e+08,1.98345664e+01,19.817,2.498315,176.193,36.936
10:50:23.93,10:50:29.27,10:50:34.61,1.50367653e+08,1.98344266e+01,19.817,2.498333,176.053,36.936
10:50:34.62,10:50:39.96,10:50:45.30,1.50367692e+08,1.98342868e+01,19.817,2.498350,175.914,36.936
10:50:45.30,10:50:50.64,10:50:55.98,1.50367730e+08,1.98341470e+01,19.818,2.498368,175.774,36.936
10:50:55.96,10:51:01.30,10:51:06.64,1.50367768e+08,1.98340076e+01,19.818,2.498385,175.634,36.936
10:51:06.65,10:51:11.99,10:51:17.33,1.50367806e+08,1.98338676e+01,19.818,2.498403,175.494,36.936
10:51:17.30,10:51:22.64,10:51:27.98,1.50367844e+08,1.98337282e+01,19.818,2.498421,175.355,36.936
10:51:27.99,10:51:33.33,10:51:38.67,1.50367882e+08,1.98335883e+01,19.819,2.498438,175.215,36.936
10:51:38.65,10:51:43.99,10:51:49.33,1.50367920e+08,1.98334487e+01,19.819,2.498456,175.075,36.936
10:51:49.33,10:51:54.67,10:52:00.01,1.50367958e+08,1.98333089e+01,19.819,2.498473,174.936,36.936
10:52:00.02,10:52:05.36,10:52:10.70,1.50367996e+08,1.98331688e+01,19.820,2.498491,174.796,36.936
10:52:10.71,10:52:16.05,10:52:21.39,1.50368034e+08,1.98330288e+01,19.820,2.498509,174.656,36.936
10:52:21.36,10:52:26.70,10:52:32.04,1.50368072e+08,1.98328892e+01,19.820,2.498526,174.516,36.936
10:52:32.05,10:52:37.39,10:52:42.73,1.50368110e+08,1.98327492e+01,19.820,2.498544,174.376,36.936
10:52:42.74,10:52:48.08,10:52:53.42,1.50368148e+08,1.98326091e+01,19.821,2.498562,174.237,36.936
10:52:53.43,10:52:58.77,10:53:04.11,1.50368186e+08,1.98324688e+01,19.821,2.498579,174.097,36.936
10:53:04.08,10:53:09.42,10:53:14.76,1.50368224e+08,1.98323293e+01,19.821,2.498597,173.957,36.936
10:53:14.77,10:53:20.11,10:53:25.45,1.50368263e+08,1.98321891e+01,19.821,2.498614,173.817,36.936
10:53:25.46,10:53:30.80,10:53:36.14,1.50368301e+08,1.98320488e+01,19.822,2.498632,173.677,36.936
10:53:36.11,10:53:41.45,10:53:46.79,1.50368339e+08,1.98319092e+01,19.822,2.498650,173.538,36.936
10:53:46.80,10:53:52.14,10:53:57.48,1.50368377e+08,1.98317689e+01,19.822,2.498667,173.398,36.936
10:53:57.46,10:54:02.80,10:54:08.14,1.50368415e+08,1.98316290e+01,19.822,2.498685,173.259,36.936
10:54:08.17,10:54:13.51,10:54:18.85,1.50368453e+08,1.98314885e+01,19.823,2.498703,173.118,36.936
10:54:18.83,10:54:24.17,10:54:29.51,1.50368491e+08,1.98313485e+01,19.823,2.498720,172.979,36.936
10:54:29.52,10:54:34.86,10:54:40.20,1.50368529e+08,1.98312082e+01,19.823,2.498738,172.839,36.936
10:54:40.21,10:54:45.55,10:54:50.89,1.50368567e+08,1.98310678e+01,19.823,2.498756,172.699,36.935
10:54:50.86,10:54:56.20,10:55:01.54,1.50368605e+08,1.98309280e+01,19.824,2.498773,172.560,36.935
10:55:01.58,10:55:06.92,10:55:12.26,1.50368643e+08,1.98307872e+01,19.824,2.498791,172.419,36.935
10:55:12.24,10:55:17.58,10:55:22.92,1.50368681e+08,1.98306471e+01,19.824,2.498809,172.280,36.935
10:55:22.92,10:55:28.26,10:55:33.60,1.50368720e+08,1.98305068e+01,19.824,2.498826,172.140,36.935
10:55:33.61,10:55:38.95,10:55:44.29,1.50368758e+08,1.98303663e+01,19.825,2.498844,172.000,36.935
10:55:44.27,10:55:49.61,10:55:54.95,1.50368796e+08,1.98302262e+01,19.825,2.498862,171.860,36.935
10:55:54.99,10:56:00.33,10:56:05.67,1.50368834e+08,1.98300852e+01,19.825,2.498879,171.720,36.935
10:56:05.64,10:56:10.98,10:56:16.32,1.50368872e+08,1.98299452e+01,19.826,2.498897,171.581,36.935
10:56:16.33,10:56:21.67,10:56:27.01,1.50368910e+08,1.98298046e+01,19.826,2.498915,171.441,36.935
10:56:26.99,10:56:32.33,10:56:37.67,1.50368948e+08,1.98296644e+01,19.826,2.498932,171.301,36.935
10:56:37.67,10:56:43.01,10:56:48.35,1.50368986e+08,1.98295239e+01,19.826,2.498950,171.161,36.935
10:56:48.33,10:56:53.67,10:56:59.01,1.50369024e+08,1.98293837e+01,19.827,2.498968,171.022,36.935
10:56:59.05,10:57:04.39,10:57:09.73,1.50369062e+08,1.98292425e+01,19.827,2.498986,170.882,36.935
10:57:09.70,10:57:15.04,10:57:20.38,1.50369100e+08,1.98291024e+01,19.827,2.499003,170.742,36.935
10:57:20.39,10:57:25.73,10:57:31.07,1.50369138e+08,1.98289617e+01,19.827,2.499021,170.602,36.935
10:57:31.05,10:57:36.39,10:57:41.73,1.50369176e+08,1.98288213e+01,19.828,2.499039,170.463,36.935
10:57:41.73,10:57:47.07,10:57:52.41,1.50369215e+08,1.98286807e+01,19.828,2.499056,170.323,36.935
10:57:52.39,10:57:57.73,10:58:03.07,1.50369253e+08,1.98285404e+01,19.828,2.499074,170.183,36.935
10:58:03.08,10:58:08.42,10:58:13.76,1.50369291e+08,1.98283995e+01,19.828,2.499092,170.044,36.935
10:58:13.77,10:58:19.11,10:58:24.45,1.50369329e+08,1.98282586e+01,19.829,2.499110,169.904,36.935
10:58:24.45,10:58:29.79,10:58:35.13,1.50369367e+08,1.98281179e+01,19.829,2.499127,169.764,36.935
10:58:35.11,10:58:40.45,10:58:45.79,1.50369405e+08,1.98279774e+01,19.829,2.499145,169.624,36.935
10:58:45.80,10:58:51.14,10:58:56.48,1.50369443e+08,1.98278365e+01,19.829,2.499163,169.484,36.935
10:58:56.45,10:59:01.79,10:59:07.13,1.50369481e+08,1.98276961e+01,19.830,2.499180,169.345,36.935
10:59:07.14,10:59:12.48,10:59:17.82,1.50369519e+08,1.98275551e+01,19.830,2.499198,169.205,36.934
10:59:17.80,10:59:23.14,10:59:28.48,1.50369557e+08,1.98274146e+01,19.830,2.499216,169.065,36.934
10:59:28.48,10:59:33.82,10:59:39.16,1.50369595e+08,1.98272737e+01,19.830,2.499234,168.926,36.934
10:59:39.14,10:59:44.48,10:59:49.82,1.50369633e+08,1.98271330e+01,19.831,2.499251,168.786,36.934
10:59:49.83,10:59:55.17,11:00:00.51,1.50369671e+08,1.98269920e+01,19.831,2.499269,168.646,36.934
11:00:00.48,11:00:05.82,11:00:11.16,1.50369709e+08,1.98268515e+01,19.831,2.499287,168.507,36.934
11:00:11.17,11:00:16.51,11:00:21.85,1.50369747e+08,1.98267104e+01,19.832,2.499305,168.367,36.934
11:00:21.83,11:00:27.17,11:00:32.51,1.50369785e+08,1.98265696e+01,19.832,2.499322,168.227,36.934
11:00:32.51,11:00:37.85,11:00:43.19,1.50369824e+08,1.98264287e+01,19.832,2.499340,168.088,36.934
11:00:43.20,11:00:48.54,11:00:53.88,1.50369862e+08,1.98262875e+01,19.832,2.499358,167.948,36.934
11:00:53.89,11:00:59.23,11:01:04.57,1.50369900e+08,1.98261463e+01,19.833,2.499376,167.808,36.934
11:01:04.54,11:01:09.88,11:01:15.22,1.50369938e+08,1.98260056e+01,19.833,2.499394,167.668,36.934
11:01:15.23,11:01:20.57,11:01:25.91,1.50369976e+08,1.98258644e+01,19.833,2.499411,167.528,36.934
11:01:25.92,11:01:31.26,11:01:36.60,1.50370014e+08,1.98257231e+01,19.833,2.499429,167.388,36.934
11:01:36.61,11:01:41.95,11:01:47.29,1.50370052e+08,1.98255817e+01,19.834,2.499447,167.249,36.934
11:01:47.26,11:01:52.60,11:01:57.94,1.50370090e+08,1.98254410e+01,19.834,2.499465,167.109,36.934
11:01:57.95,11:02:03.29,11:02:08.63,1.50370128e+08,1.98252997e+01,19.834,2.499482,166.969,36.934
11:02:08.61,11:02:13.95,11:02:19.29,1.50370166e+08,1.98251588e+01,19.834,2.499500,166.830,36.934
11:02:19.29,11:02:24.63,11:02:29.97,1.50370204e+08,1.98250175e+01,19.835,2.499518,166.690,36.934
11:02:29.98,11:02:35.32,11:02:40.66,1.50370242e+08,1.98248761e+01,19.835,2.499536,166.550,36.934
11:02:40.64,11:02:45.98,11:02:51.32,1.50370280e+08,1.98247350e+01,19.835,2.499554,166.410,36.934
11:02:51.32,11:02:56.66,11:03:02.00,1.50370319e+08,1.98245937e+01,19.835,2.499571,166.271,36.934
11:03:01.98,11:03:07.32,11:03:12.66,1.50370357e+08,1.98244527e+01,19.836,2.499589,166.131,36.934
11:03:12.70,11:03:18.04,11:03:23.38,1.50370395e+08,1.98243108e+01,19.836,2.499607,165.991,36.934
11:03:23.36,11:03:28.70,11:03:34.04,1.50370433e+08,1.98241697e+01,19.836,2.499625,165.851,36.934
11:03:34.04,11:03:39.38,11:03:44.72,1.50370471e+08,1.98240282e+01,19.837,2.499643,165.711,36.933
11:03:44.70,11:03:50.04,11:03:55.38,1.50370509e+08,1.98238871e+01,19.837,2.499661,165.572,36.933
11:03:55.42,11:04:00.76,11:04:06.10,1.50370547e+08,1.98237451e+01,19.837,2.499678,165.432,36.933
11:04:06.07,11:04:11.41,11:04:16.75,1.50370585e+08,1.98236040e+01,19.837,2.499696,165.292,36.933
11:04:16.76,11:04:22.10,11:04:27.44,1.50370623e+08,1.98234623e+01,19.838,2.499714,165.152,36.933
11:04:27.45,11:04:32.79,11:04:38.13,1.50370661e+08,1.98233207e+01,19.838,2.499732,165.012,36.933
11:04:38.14,11:04:43.48,11:04:48.82,1.50370699e+08,1.98231791e+01,19.838,2.499750,164.872,36.933
11:04:48.82,11:04:54.16,11:04:59.50,1.50370738e+08,1.98230375e+01,19.838,2.499768,164.733,36.933
11:04:59.48,11:05:04.82,11:05:10.16,1.50370776e+08,1.98228961e+01,19.839,2.499785,164.593,36.933
11:05:10.17,11:05:15.51,11:05:20.85,1.50370814e+08,1.98227544e+01,19.839,2.499803,164.453,36.933
11:05:20.85,11:05:26.19,11:05:31.53,1.50370852e+08,1.98226127e+01,19.839,2.499821,164.313,36.933
11:05:31.51,11:05:36.85,11:05:42.19,1.50370890e+08,1.98224713e+01,19.839,2.499839,164.174,36.933
11:05:42.20,11:05:47.54,11:05:52.88,1.50370928e+08,1.98223295e+01,19.840,2.499857,164.034,36.933
11:05:52.88,11:05:58.22,11:06:03.56,1.50370966e+08,1.98221877e+01,19.840,2.499875,163.894,36.933
11:06:03.57,11:06:08.91,11:06:14.25,1.50371004e+08,1.98220459e+01,19.840,2.499893,163.754,36.933
11:06:14.23,11:06:19.57,11:06:24.91,1.50371042e+08,1.98219044e+01,19.840,2.499910,163.615,36.933
11:06:24.92,11:06:30.26,11:06:35.60,1.50371080e+08,1.98217625e+01,19.841,2.499928,163.475,36.933
11:06:35.60,11:06:40.94,11:06:46.28,1.50371118e+08,1.98216207e+01,19.841,2.499946,163.335,36.933
11:06:46.26,11:06:51.60,11:06:56.94,1.50371156e+08,1.98214791e+01,19.841,2.499964,163.195,36.933
11:06:56.95,11:07:02.29,11:07:07.63,1.50371195e+08,1.98213371e+01,19.842,2.499982,163.056,36.933
11:07:07.63,11:07:12.97,11:07:18.31,1.50371233e+08,1.98211953e+01,19.842,2.500000,162.916,36.933
11:07:18.29,11:07:23.63,11:07:28.97,1.50371271e+08,1.98210536e+01,19.842,2.500018,162.776,36.933
11:07:28.98,11:07:34.32,11:07:39.66,1.50371309e+08,1.98209115e+01,19.842,2.500036,162.636,36.933
11:07:39.66,11:07:45.00,11:07:50.34,1.50371347e+08,1.98207695e+01,19.843,2.500054,162.497,36.933
11:07:50.35,11:07:55.69,11:08:01.03,1.50371385e+08,1.98206275e+01,19.843,2.500071,162.357,36.933
11:08:01.04,11:08:06.38,11:08:11.72,1.50371423e+08,1.98204853e+01,19.843,2.500089,162.217,36.932
11:08:11.70,11:08:17.04,11:08:22.38,1.50371461e+08,1.98203436e+01,19.843,2.500107,162.077,36.932
11:08:22.38,11:08:27.72,11:08:33.06,1.50371499e+08,1.98202016e+01,19.844,2.500125,161.937,36.932
11:08:33.07,11:08:38.41,11:08:43.75,1.50371537e+08,1.98200593e+01,19.844,2.500143,161.797,36.932
11:08:43.76,11:08:49.10,11:08:54.44,1.50371575e+08,1.98199171e+01,19.844,2.500161,161.657,36.932
11:08:54.44,11:08:59.78,11:09:05.12,1.50371614e+08,1.98197751e+01,19.844,2.500179,161.518,36.932
11:09:05.13,11:09:10.47,11:09:15.81,1.50371652e+08,1.98196327e+01,19.845,2.500197,161.378,36.932
11:09:15.79,11:09:21.13,11:09:26.47,1.50371690e+08,1.98194908e+01,19.845,2.500215,161.238,36.932
11:09:26.48,11:09:31.82,11:09:37.16,1.50371728e+08,1.98193485e+01,19.845,2.500233,161.098,36.932
11:09:37.13,11:09:42.47,11:09:47.81,1.50371766e+08,1.98192067e+01,19.845,2.500251,160.959,36.932
11:09:47.82,11:09:53.16,11:09:58.50,1.50371804e+08,1.98190643e+01,19.846,2.500269,160.819,36.932
11:09:58.48,11:10:03.82,11:10:09.16,1.50371842e+08,1.98189224e+01,19.846,2.500287,160.679,36.932
11:10:09.16,11:10:14.50,11:10:19.84,1.50371880e+08,1.98187801e+01,19.846,2.500304,160.540,36.932
11:10:19.85,11:10:25.19,11:10:30.53,1.50371918e+08,1.98186377e+01,19.847,2.500322,160.400,36.932
11:10:30.51,11:10:35.85,11:10:41.19,1.50371956e+08,1.98184956e+01,19.847,2.500340,160.260,36.932
11:10:41.19,11:10:46.53,11:10:51.87,1.50371994e+08,1.98183532e+01,19.847,2.500358,160.120,36.932
11:10:51.85,11:10:57.19,11:11:02.53,1.50372032e+08,1.98182112e+01,19.847,2.500376,159.981,36.932
11:11:02.54,11:11:07.88,11:11:13.22,1.50372070e+08,1.98180686e+01,19.848,2.500394,159.841,36.932
11:11:13.19,11:11:18.53,11:11:23.87,1.50372108e+08,1.98179266e+01,19.848,2.500412,159.702,36.932
11:11:23.88,11:11:29.22,11:11:34.56,1.50372147e+08,1.98177840e+01,19.848,2.500430,159.562,36.932
11:11:34.54,11:11:39.88,11:11:45.22,1.50372185e+08,1.98176418e+01,19.848,2.500448,159.422,36.932
11:11:45.22,11:11:50.56,11:11:55.90,1.50372223e+08,1.98174993e+01,19.849,2.500466,159.282,36.932
11:11:55.91,11:12:01.25,11:12:06.59,1.50372261e+08,1.98173567e+01,19.849,2.500484,159.142,36.932
11:12:06.60,11:12:11.94,11:12:17.28,1.50372299e+08,1.98172132e+01,19.849,2.500502,159.002,36.932
11:12:17.29,11:12:22.63,11:12:27.97,1.50372337e+08,1.98170705e+01,19.849,2.500520,158.863,36.931
11:12:27.97,11:12:33.31,11:12:38.65,1.50372375e+08,1.98169279e+01,19.850,2.500538,158.723,36.931
11:12:38.66,11:12:44.00,11:12:49.34,1.50372413e+08,1.98167851e+01,19.850,2.500556,158.583,36.931
11:12:49.35,11:12:54.69,11:13:00.03,1.50372451e+08,1.98166423e+01,19.850,2.500574,158.443,36.931
11:13:00.04,11:13:05.38,11:13:10.72,1.50372490e+08,1.98164996e+01,19.850,2.500592,158.303,36.931
11:13:10.72,11:13:16.06,11:13:21.40,1.50372528e+08,1.98163569e+01,19.851,2.500610,158.163,36.931
11:13:21.38,11:13:26.72,11:13:32.06,1.50372566e+08,1.98162145e+01,19.851,2.500628,158.024,36.931
11:13:32.07,11:13:37.41,11:13:42.75,1.50372604e+08,1.98160716e+01,19.851,2.500646,157.884,36.931
11:13:42.72,11:13:48.06,11:13:53.40,1.50372642e+08,1.98159293e+01,19.851,2.500664,157.744,36.931
11:13:53.41,11:13:58.75,11:14:04.09,1.50372680e+08,1.98157864e+01,19.852,2.500682,157.604,36.931
11:14:04.07,11:14:09.41,11:14:14.75,1.50372718e+08,1.98156439e+01,19.852,2.500700,157.465,36.931
11:14:14.75,11:14:20.09,11:14:25.43,1.50372756e+08,1.98155010e+01,19.852,2.500718,157.325,36.931
11:14:25.41,11:14:30.75,11:14:36.09,1.50372794e+08,1.98153584e+01,19.853,2.500736,157.186,36.931
11:14:36.10,11:14:41.44,11:14:46.78,1.50372832e+08,1.98152154e+01,19.853,2.500754,157.046,36.931
11:14:46.75,11:14:52.09,11:14:57.43,1.50372870e+08,1.98150730e+01,19.853,2.500772,156.906,36.931
11:14:57.44,11:15:02.78,11:15:08.12,1.50372908e+08,1.98149300e+01,19.853,2.500790,156.766,36.931
11:15:08.10,11:15:13.44,11:15:18.78,1.50372946e+08,1.98147872e+01,19.854,2.500808,156.627,36.931
11:15:18.78,11:15:24.12,11:15:29.46,1.50372984e+08,1.98146443e+01,19.854,2.500826,156.487,36.931
11:15:29.44,11:15:34.78,11:15:40.12,1.50373022e+08,1.98145016e+01,19.854,2.500844,156.347,36.931
11:15:40.13,11:15:45.47,11:15:50.81,1.50373061e+08,1.98143584e+01,19.854,2.500862,156.208,36.931
11:15:50.81,11:15:56.15,11:16:01.49,1.50373099e+08,1.98142154e+01,19.855,2.500880,156.068,36.931
11:16:01.47,11:16:06.81,11:16:12.15,1.50373137e+08,1.98140727e+01,19.855,2.500898,155.928,36.931
11:16:12.16,11:16:17.50,11:16:22.84,1.50373175e+08,1.98139294e+01,19.855,2.500916,155.788,36.931
11:16:22.85,11:16:28.19,11:16:33.53,1.50373213e+08,1.98137862e+01,19.855,2.500934,155.648,36.931
11:16:33.53,11:16:38.87,11:16:44.21,1.50373251e+08,1.98136431e+01,19.856,2.500952,155.509,36.931
11:16:44.22,11:16:49.56,11:16:54.90,1.50373289e+08,1.98134998e+01,19.856,2.500971,155.369,36.930
11:16:54.88,11:17:00.22,11:17:05.56,1.50373327e+08,1.98133569e+01,19.856,2.500989,155.229,36.930
11:17:05.56,11:17:10.90,11:17:16.24,1.50373365e+08,1.98132137e+01,19.856,2.501007,155.089,36.930
11:17:16.25,11:17:21.59,11:17:26.93,1.50373403e+08,1.98130703e+01,19.857,2.501025,154.949,36.930
11:17:26.91,11:17:32.25,11:17:37.59,1.50373441e+08,1.98129274e+01,19.857,2.501043,154.810,36.930
11:17:37.59,11:17:42.93,11:17:48.27,1.50373479e+08,1.98127841e+01,19.857,2.501061,154.670,36.930
11:17:48.28,11:17:53.62,11:17:58.96,1.50373518e+08,1.98126407e+01,19.858,2.501079,154.530,36.930
11:17:58.97,11:18:04.31,11:18:09.65,1.50373556e+08,1.98124973e+01,19.858,2.501097,154.390,36.930
11:18:09.63,11:18:14.97,11:18:20.31,1.50373594e+08,1.98123542e+01,19.858,2.501115,154.251,36.930
11:18:20.31,11:18:25.65,11:18:30.99,1.50373632e+08,1.98122108e+01,19.858,2.501133,154.111,36.930
11:18:30.97,11:18:36.31,11:18:41.65,1.50373670e+08,1.98120677e+01,19.859,2.501151,153.971,36.930
11:18:41.66,11:18:47.00,11:18:52.34,1.50373708e+08,1.98119242e+01,19.859,2.501169,153.832,36.930
11:18:52.31,11:18:57.65,11:19:02.99,1.50373746e+08,1.98117812e+01,19.859,2.501187,153.692,36.930
11:19:03.00,11:19:08.34,11:19:13.68,1.50373784e+08,1.98116376e+01,19.859,2.501206,153.552,36.930
11:19:13.66,11:19:19.00,11:19:24.34,1.50373822e+08,1.98114944e+01,19.860,2.501224,153.413,36.930
11:19:24.34,11:19:29.68,11:19:35.02,1.50373860e+08,1.98113509e+01,19.860,2.501242,153.273,36.930
11:19:35.00,11:19:40.34,11:19:45.68,1.50373898e+08,1.98112076e+01,19.860,2.501260,153.133,36.930
11:19:45.69,11:19:51.03,11:19:56.37,1.50373936e+08,1.98110639e+01,19.860,2.501278,152.993,36.930
11:19:56.37,11:20:01.71,11:20:07.05,1.50373975e+08,1.98109204e+01,19.861,2.501296,152.854,36.930
11:20:07.06,11:20:12.40,11:20:17.74,1.50374013e+08,1.98107767e+01,19.861,2.501314,152.714,36.930
11:20:17.72,11:20:23.06,11:20:28.40,1.50374051e+08,1.98106333e+01,19.861,2.501332,152.574,36.930
11:20:28.40,11:20:33.74,11:20:39.08,1.50374089e+08,1.98104897e+01,19.862,2.501350,152.434,36.930
11:20:39.09,11:20:44.43,11:20:49.77,1.50374127e+08,1.98103459e+01,19.862,2.501369,152.294,36.930
11:20:49.78,11:20:55.12,11:21:00.46,1.50374165e+08,1.98102021e+01,19.862,2.501387,152.155,36.930
11:21:00.44,11:21:05.78,11:21:11.12,1.50374203e+08,1.98100586e+01,19.862,2.501405,152.015,36.929
11:21:11.12,11:21:16.46,11:21:21.80,1.50374241e+08,1.98099149e+01,19.863,2.501423,151.875,36.929
11:21:21.81,11:21:27.15,11:21:32.49,1.50374279e+08,1.98097710e+01,19.863,2.501441,151.735,36.929
11:21:32.47,11:21:37.81,11:21:43.15,1.50374317e+08,1.98096275e+01,19.863,2.501459,151.596,36.929
11:21:43.15,11:21:48.49,11:21:53.83,1.50374355e+08,1.98094837e+01,19.863,2.501477,151.456,36.929
11:21:53.81,11:21:59.15,11:22:04.49,1.50374393e+08,1.98093401e+01,19.864,2.501496,151.316,36.929
11:22:04.53,11:22:09.87,11:22:15.21,1.50374432e+08,1.98091958e+01,19.864,2.501514,151.176,36.929
11:22:15.18,11:22:20.52,11:22:25.86,1.50374470e+08,1.98090523e+01,19.864,2.501532,151.037,36.929
11:22:25.87,11:22:31.21,11:22:36.55,1.50374508e+08,1.98089083e+01,19.864,2.501550,150.897,36.929
11:22:36.56,11:22:41.90,11:22:47.24,1.50374546e+08,1.98087642e+01,19.865,2.501568,150.757,36.929
11:22:47.22,11:22:52.56,11:22:57.90,1.50374584e+08,1.98086205e+01,19.865,2.501586,150.617,36.929
11:22:57.90,11:23:03.24,11:23:08.58,1.50374622e+08,1.98084766e+01,19.865,2.501605,150.478,36.929
